TYPE,ID,SULFUR_N,SULFUR_MEAN,SULFUR_MEDIAN,SULFUR_SD,SULFUR_MIN,SULFUR_MAX,SULFUR_LOW
State,01,10273,1.4107281222622408,1.36,0.6464193818985837,0,5.31,FALSE
State,03,1262,0.6646671949286846,0.66,0.20461140946516837,0.07,2.12,TRUE
State,04,1088,0.5191819852941176,0.51,0.09308062982926602,0.29,0.89,TRUE
State,05,294,0.575204081632653,0.365,0.5165147634585632,0.15,4.78,TRUE
State,08,14706,0.48646470828233374,0.47,0.1665923647513424,0.12,6.6,TRUE
State,09,312,0.5148397435897436,0.51,0.03701880929655471,0.46,0.67,TRUE
State,10,810,0.9614814814814815,0.79,0.4061307403684377,0.46,2.32,TRUE
State,12,3070,1.6035928338762215,1.05,1.024576313111346,0.43,4.29,FALSE
State,13,4880,1.5724405737704918,1.45,0.6313922115236931,0.32,3.5,FALSE
State,16,89,0.11325842696629214,0.09,0.05044743621062144,0.09,0.25,TRUE
State,17,31000,2.4606532258064515,2.7,0.8492202542525864,0.1,10.4,FALSE
State,18,27702,2.3659385603927516,2.46,1.0137276263847417,0,6.52,FALSE
State,19,1500,1.82158,2.21,1.2501566960891413,0.18,7.39,FALSE
State,20,1440,2.560486111111111,3.02,1.5255108987612018,0.17,6.23,FALSE
State,21,132900,1.4685332580887887,1.09,0.9065074045586954,0,38,FALSE
State,22,1071,0.681671335200747,0.65,0.21378106608150438,0.28,1.55,TRUE
State,24,6199,1.53312469753186,1.62,0.486325226216837,0,5.59,FALSE
State,25,1025,1.2010536585365854,1.2,0.20146015339766868,0.45,1.9,FALSE
State,26,5568,0.8514978448275862,0.8,0.43182962979311673,0.09,4.65,TRUE
State,27,1065,1.0729014084507043,0.68,1.3124272749804753,0.03,5.67,TRUE
State,28,1009,1.4981169474727454,0.92,0.9214266146313499,0.29,3.19,TRUE
State,29,3044,2.9034625492772665,3.1,1.4154409399416508,0.18,6.71,FALSE
State,30,9862,0.47299026566619345,0.4,0.17513872898528027,0.17,7,TRUE
State,31,526,0.40806083650190117,0.36,0.15237811399674067,0.15,1.37,TRUE
State,32,597,0.5194807370184255,0.51,0.09653683642026537,0.05,0.94,TRUE
State,33,283,1.5724381625441697,1.3,0.6500060492567517,0.67,3,FALSE
State,34,1603,1.1984466625077979,0.9,0.6498742950519862,0.17,3.32,TRUE
State,35,3421,0.7172990353697749,0.74,0.25100886676564965,0,7,TRUE
State,36,4129,1.6371300557035602,1.73,0.5756564106227832,0.02,4.24,FALSE
State,37,5530,0.9515931283905967,0.94,0.22621607805320493,0.37,2.73,TRUE
State,38,4018,0.8036908909905426,0.76,0.20382816502634282,0.1,6,TRUE
State,39,35053,2.745799788891108,2.89,1.1890691324612626,0.07,28,FALSE
State,40,1596,1.393377192982456,0.865,1.2246846940972207,0.14,5.75,TRUE
State,41,8,0.31875,0.32,0.01959409532049315,0.29,0.35,TRUE
State,42,64265,1.8821156150315101,1.88,0.7959393939710222,0,11.01,FALSE
State,45,4026,1.2375707898658719,1.17,0.34461740143620584,0.44,3.32,FALSE
State,46,58,0.871551724137931,0.87,0.12901518643287127,0.29,1.07,TRUE
State,47,7631,1.4802332590748264,1.35,0.572952572814256,0,6.1,FALSE
State,48,3868,1.0041365046535677,0.935,0.5595643267958416,0,3.68,TRUE
State,49,9024,0.6010372340425532,0.52,0.25909502678287716,0.1,4.41,TRUE
State,51,26791,1.0166429024672465,0.95,0.3214367279693487,0.01,6.43,TRUE
State,53,483,0.7063768115942028,0.71,0.1436538559613057,0.18,1.16,TRUE
State,54,107622,1.2924951218152423,0.85,0.9038817509425888,0,7.5,TRUE
State,55,2950,1.4146169491525424,1.51,0.8456209416312035,0.19,5.25,FALSE
State,56,114014,0.3026399389548652,0.29,0.11073461624397805,0,3.06,TRUE
County,01007,156,1.4139102564102564,1.545,0.43401438019575805,0.4,2.18,FALSE
County,01009,13,2.253846153846154,2.19,0.7918179342662308,0.41,4,FALSE
County,01019,2,1.7149999999999999,1.7149999999999999,0.09192388155425125,1.65,1.78,FALSE
County,01043,33,1.1203030303030304,1.07,0.2568253887430725,0.86,2.28,FALSE
County,01055,1,1.72,1.72,NA,1.72,1.72,FALSE
County,01057,863,1.8245538818076477,1.82,0.2278992207270572,0.5,2.89,FALSE
County,01059,49,0.8930612244897959,0.84,0.24497622403028432,0.66,1.77,TRUE
County,01071,155,0.8214193548387096,0.82,0.2683122785929427,0.15,2.11,TRUE
County,01073,1621,1.1768167797655769,1.09,0.5577877237844926,0,3.04,FALSE
County,01093,99,1.5115151515151515,1.44,0.32230788815678874,0.8,2.54,FALSE
County,01113,356,1.4944943820224719,1.42,0.7315782841800612,0.5,3.8,FALSE
County,01115,238,1.5368067226890756,1.475,0.5749113786384369,0.54,4,FALSE
County,01117,302,1.4091721854304635,1.08,0.878291706902182,0.54,4.4,FALSE
County,01119,138,1.6767391304347825,1.4,0.9339627237778484,0.5,4.4,FALSE
County,01121,126,1.6665079365079365,1.4449999999999998,0.8995672892766321,0.62,4.1,FALSE
County,01123,79,1.6755696202531645,1.48,0.945139722183897,0.5,4.2,FALSE
County,01125,1133,1.183406884377758,1.03,0.5080436472880422,0.4,3.4,FALSE
County,01127,2441,1.3834535026628432,1.39,0.518597093590539,0,4.1,FALSE
County,01133,122,1.5425409836065573,1.34,0.7217879103744125,0.28,3.83,FALSE
County,04017,551,0.5343920145190563,0.53,0.052292382981982515,0.29,0.7,TRUE
County,05115,8,0.4025,0.43000000000000005,0.15210428753231872,0.22,0.56,TRUE
County,05131,68,1.3316176470588235,1.255,0.26140042077709197,0.99,1.86,FALSE
County,08001,4,0.54,0.525,0.033665016461206905,0.52,0.59,TRUE
County,08003,1,0.88,0.88,NA,0.88,0.88,TRUE
County,08029,1510,0.5269933774834437,0.5,0.22519934462662552,0.2,6.6,TRUE
County,08043,3,0.6633333333333333,0.63,0.06658328118479392,0.62,0.74,TRUE
County,08045,174,0.5097701149425288,0.5,0.04481115188136418,0.4,0.61,TRUE
County,08051,4055,0.5241898890258939,0.49,0.15628338915907658,0.12,3.1,TRUE
County,08067,8,0.53875,0.46499999999999997,0.22906253045215155,0.25,0.91,TRUE
County,08071,268,0.4141417910447761,0.4,0.0765330853509412,0.32,0.71,TRUE
County,08077,255,0.5553725490196079,0.56,0.08367869764956498,0.4,1.44,TRUE
County,08081,2868,0.39494072524407253,0.39,0.07247743577589225,0.23,1.7,TRUE
County,08085,291,0.881340206185567,0.87,0.16801249255263861,0.45,1.6,TRUE
County,08103,351,0.5095156695156695,0.46,0.13012321264113666,0.3,1.04,TRUE
County,08107,3587,0.4900864231948704,0.48,0.1471581258420384,0.28,5,TRUE
County,08113,330,0.38912121212121215,0.37,0.07506522293695615,0.19,0.66,TRUE
County,08115,49,0.5208163265306123,0.43,0.40775726406105606,0.25,2.27,TRUE
County,08117,10,0.351,0.335,0.036953424138441555,0.3,0.42,TRUE
County,12101,12,0.8975,1.005,0.2211180268955515,0.5,1.13,FALSE
County,12103,9,0.8344444444444444,0.75,0.16133126720440083,0.67,1.04,TRUE
County,12105,2,0.8049999999999999,0.8049999999999999,0.19091883092036777,0.67,0.94,TRUE
County,12107,1,0.66,0.66,NA,0.66,0.66,TRUE
County,12111,1,0.93,0.93,NA,0.93,0.93,TRUE
County,12113,297,2.141010101010101,2.68,0.9671333668227713,0.59,4.29,FALSE
County,12115,223,2.2984304932735427,2.76,0.9675839481531457,0.48,3.85,FALSE
County,12117,101,2.2714851485148513,2.84,0.9907516198711096,0.64,3.91,FALSE
County,12119,63,2.2684126984126984,2.78,0.99078366889338,0.65,3.92,FALSE
County,12121,49,1.5420408163265307,0.72,1.1558510205180654,0.49,3.82,TRUE
County,12123,34,1.8247058823529412,1.435,1.1875598493220985,0.56,3.96,FALSE
County,12125,1,0.55,0.55,NA,0.55,0.55,TRUE
County,12127,1,2.63,2.63,NA,2.63,2.63,FALSE
County,13113,673,1.5514858841010402,1.47,0.6303770060966103,0.59,3.5,FALSE
County,13115,614,1.5001465798045603,1.39,0.6420182375172527,0.33,3.35,FALSE
County,13117,425,1.597435294117647,1.5,0.5861396423678925,0.33,3.33,FALSE
County,13119,262,1.642709923664122,1.47,0.5443685081095803,0.63,3.33,FALSE
County,13121,185,1.5715135135135134,1.5,0.5478395126402172,0.53,3.21,FALSE
County,13123,120,1.6661666666666666,1.43,0.6688635581220983,0.66,3.37,FALSE
County,13213,55,1.6403636363636365,1.44,0.6693030195558152,0.71,3.25,FALSE
County,13215,26,1.4953846153846153,1.4,0.66793551047526,0.69,3.23,FALSE
County,13217,20,1.572,1.32,0.642008361972105,0.83,2.74,FALSE
County,13219,10,1.504,1.25,0.9181285313070279,0.35,3.37,FALSE
County,13221,4,1.9825,2.165,0.8991616465723317,0.79,2.81,FALSE
County,13223,2,2.63,2.63,0,2.63,2.63,FALSE
County,17001,12,2.56,2.56,0,2.56,2.56,FALSE
County,17007,1,3.14,3.14,NA,3.14,3.14,FALSE
County,17021,63,3.32015873015873,3.53,0.7840455304082794,0.61,3.89,FALSE
County,17027,85,3.288235294117647,3.37,0.46527302908790946,0.55,3.66,FALSE
County,17041,54,2.2996296296296297,2.285,0.2962849403833638,1.48,2.7,FALSE
County,17055,2732,2.3706405563689605,2.58,0.5255142305660324,0.55,4.22,FALSE
County,17057,125,2.73664,2.57,0.37556397161361676,2.18,4.09,FALSE
County,17059,1655,2.787383685800604,2.75,0.5479641177492367,0.29,6.08,FALSE
County,17065,434,2.4498617511520737,2.44,0.24571896536983653,1.29,4.2,FALSE
County,17069,2,2.3449999999999998,2.3449999999999998,1.1101576464628795,1.56,3.13,FALSE
County,17071,1,1.7,1.7,NA,1.7,1.7,FALSE
County,17077,593,2.5392242833052276,2.8,0.8235509829825274,0.36,5.67,FALSE
County,17081,1296,1.2792206790123457,1.27,0.3818529431366044,0.45,3.39,FALSE
County,17095,4,2.9125,2.9850000000000003,0.16918924315688627,2.66,3.02,FALSE
County,17107,561,3.1066844919786094,3.13,0.2636435403122131,0.1,4.09,FALSE
County,17109,153,2.6741176470588237,2.79,0.7078874514799992,0.5,3.74,FALSE
County,17113,736,1.4994972826086956,0.95,1.0836449665817895,0.32,5.15,TRUE
County,17115,315,2.1093015873015872,2.51,0.9450906443050245,0.35,4.91,FALSE
County,17117,2154,2.7387511606313835,3.3,1.04296211233974,0.34,6.65,FALSE
County,17119,74,2.0674324324324322,2.2350000000000003,0.8518409730209564,0.46,3.58,FALSE
County,17121,34,2.1991176470588236,2.46,0.8244570946333506,0.59,3.44,FALSE
County,17123,16,1.8975,1.9300000000000002,0.9025999482975094,0.68,3.16,FALSE
County,17125,5,0.604,0.6,0.03361547262794325,0.57,0.66,TRUE
County,17127,2,1.13,1.13,0.6081118318204309,0.7,1.56,FALSE
County,17129,2,0.775,0.775,0.007071067811865481,0.77,0.78,TRUE
County,17135,661,3.230726172465961,3.36,0.32936129981217305,1.77,6.47,FALSE
County,17143,9,3.121111111111111,3.18,0.3355385389357102,2.68,3.63,FALSE
County,17145,3782,2.968995240613432,3,0.3467964173237491,0.83,7.94,FALSE
County,17157,1487,2.9190316072629456,2.94,0.29517725759513613,0.36,5.8,FALSE
County,17163,41,2.058048780487805,2.58,1.0353338097256244,0.37,3.73,FALSE
County,17165,6543,2.190252177900046,2.35,0.8163964301356634,0.3,10.4,FALSE
County,17167,512,3.3353125,3.3,0.16794690941949972,2.44,3.95,FALSE
County,17169,141,2.8013475177304965,2.83,0.3524267296862793,0.51,3.49,FALSE
County,17181,1,1.55,1.55,NA,1.55,1.55,FALSE
County,17183,290,1.4876551724137932,1.45,0.4271755047101421,0.72,3.91,FALSE
County,17185,539,1.907977736549165,1.58,0.5637841735087608,0.86,3.7,FALSE
County,17189,323,3.1658823529411766,2.95,0.4143146084943636,2.6,4.66,FALSE
County,17193,1205,2.866954356846473,2.86,0.1962800276234846,0.97,4.22,FALSE
County,17199,1446,2.520421853388658,2.57,0.6168241255393294,0.22,5,FALSE
County,18001,72,2.336666666666667,2.075,0.6832070191281084,1.69,3.38,FALSE
County,18021,830,2.492566265060241,2.715,1.1126730406379002,0.58,4.82,FALSE
County,18027,3285,2.2468645357686454,2.27,0.6727790422440573,0.19,4.89,FALSE
County,18037,325,2.181446153846154,2.39,0.7224820479372778,0.71,4.88,FALSE
County,18045,4,1.8675,1.835,1.4768519447347004,0.57,3.23,FALSE
County,18051,4364,2.370442254812099,2.78,1.031008136843275,0.33,4.73,FALSE
County,18055,1634,1.9894247246022032,1.9,0.6907780517234764,0.45,4.74,FALSE
County,18059,1,3.96,3.96,NA,3.96,3.96,FALSE
County,18083,3352,2.218747016706444,2.47,1.081540886232007,0,5.2,FALSE
County,18101,170,1.817,0.705,1.6602708305482063,0.21,4.51,TRUE
County,18103,32,1.1965625,0.685,1.2738982827044785,0.29,4.09,TRUE
County,18105,14,1.3828571428571428,0.7,1.3274001690489605,0.21,3.74,TRUE
County,18107,7,1.3157142857142856,0.69,1.4093480424515106,0.2,3.38,TRUE
County,18109,3,0.61,0.7,0.19157244060668013,0.39,0.74,TRUE
County,18111,13,1.623846153846154,0.67,1.729501558549642,0.31,4.45,TRUE
County,18113,631,2.1898573692551504,2.28,1.0999257458078004,0.3,5.52,FALSE
County,18115,296,2.737939189189189,3,1.249241183788207,0.3,5.8,FALSE
County,18117,186,3.099354838709677,3.355,1.3617447524063349,0.48,5.8,FALSE
County,18119,238,1.9971008403361346,1.755,1.0224255506715183,0.57,5.5,FALSE
County,18121,66,2.324090909090909,2.22,0.9754493674873487,0.72,5.32,FALSE
County,18123,19,2.333684210526316,2.27,1.3119756541030265,0.86,4.99,FALSE
County,18125,3057,2.8781157998037292,3.01,1.079186379557127,0.14,6.52,FALSE
County,18147,413,2.3772639225181598,2.44,0.7547924684753424,0.32,5.24,FALSE
County,18153,2684,2.118055141579732,2.13,0.8222655919044096,0.38,5.2,FALSE
County,18163,39,2.012564102564103,2.09,0.5501086875801428,0.45,3.16,FALSE
County,18165,63,1.8017460317460317,2.07,0.5055356140178955,0.76,2.32,FALSE
County,18167,1193,1.5650125733445097,1.34,0.73136045016343,0.45,4.51,FALSE
County,18173,1951,3.1356688877498717,3.1,0.6287857660119414,0.67,5.77,FALSE
County,18181,4,1.125,1.13,0.35114099732158877,0.69,1.55,FALSE
County,18183,1,0.99,0.99,NA,0.99,0.99,TRUE
County,19113,292,1.632876712328767,2,1.2293618375821023,0.2,5.33,FALSE
County,19115,94,2.6764893617021275,2.9,0.8275247551074936,0.26,3.96,FALSE
County,19117,6,2.3866666666666667,2.82,1.0498698332015577,0.34,3.11,FALSE
County,19125,83,3.7965060240963857,3.28,1.1990824070370254,1.98,7.39,FALSE
County,20011,145,3.646551724137931,3.57,0.5781188114507749,1.52,5.44,FALSE
County,20021,7,3.7857142857142856,3.81,0.24690464710471685,3.52,4.11,FALSE
County,20037,348,3.352873563218391,3.425,0.4029900007940701,1.91,4.15,FALSE
County,20073,5,3.702,3.7,0.21440615662802218,3.41,4,FALSE
County,20107,172,3.951860465116279,3.87,0.5631054488264414,3.04,6.23,FALSE
County,20113,159,2.3059748427672955,2.25,1.8159159628609565,0.17,5.55,FALSE
County,20115,44,2.0820454545454545,2.52,1.1999158488816883,0.29,3.67,FALSE
County,20117,6,3.1233333333333335,2.835,0.9028325795332525,2.35,4.83,FALSE
County,20133,1,3.46,3.46,NA,3.46,3.46,FALSE
County,21001,30,1.4206666666666665,1.575,0.6472910837686834,0.66,3.3,FALSE
County,21005,2,0.78,0.78,0.21213203435596428,0.63,0.93,TRUE
County,21007,4,0.815,0.815,0.005773502691896198,0.81,0.82,TRUE
County,21013,3933,1.2061632341723876,1.11,0.3768910957664993,0.32,4.5,FALSE
County,21019,1722,1.033321718931475,0.93,0.5135319359639835,0.49,3.87,TRUE
County,21025,1869,1.1191385767790263,1.01,0.38604256424283195,0.39,3.55,FALSE
County,21031,52,2.118846153846154,2.1,0.4451598252144021,0.9,2.88,FALSE
County,21033,2,2.74,2.74,0.014142135623730963,2.73,2.75,FALSE
County,21037,6,2.8433333333333333,3.01,0.3126446331966481,2.31,3.07,FALSE
County,21039,1,0.56,0.56,NA,0.56,0.56,TRUE
County,21043,51,1.1741176470588235,1.17,0.3487301333156528,0.64,1.91,FALSE
County,21045,3,0.6666666666666666,0.64,0.06429100507328636,0.62,0.74,TRUE
County,21047,380,4.017894736842106,3.73,1.1760114557416312,2.01,6,FALSE
County,21051,1069,1.1396164639850328,1.09,0.349933571478623,0.51,4.11,FALSE
County,21053,6,1.48,0.855,1.1025969345141495,0.68,2.9,TRUE
County,21055,16,2.484375,2.4400000000000004,0.3353797598742854,1.9,3.09,FALSE
County,21059,1369,2.92345507669832,2.86,0.6245846324361903,0.65,7.89,FALSE
County,21063,27,1.1103703703703705,1.14,0.30750211358224816,0.6,1.63,FALSE
County,21065,127,1.5683464566929135,1.44,0.5804633668759506,0.51,3.74,FALSE
County,21067,5,1.162,1.2,0.07918333157931659,1.03,1.23,FALSE
County,21071,7115,0.9788404778636683,0.92,0.32473936564660405,0.26,3.8,TRUE
County,21079,4,0.7,0.705,0.024494897427831758,0.67,0.72,TRUE
County,21089,205,1.6692682926829268,1.82,0.81378861687806,0.64,3.07,FALSE
County,21091,37,3.0064864864864864,2.82,1.1205980948092362,1.24,6.67,FALSE
County,21095,11011,1.0806439015529925,1.02,0.30841935880302274,0.4,4.11,FALSE
County,21099,92,0.9822826086956522,0.95,0.2865486294799823,0.73,3.11,TRUE
County,21101,2352,2.9661479591836737,2.87,0.5644516430875002,0.77,4.8,FALSE
County,21103,55,1.2996363636363637,1.34,0.2680447975022337,0.88,2.09,FALSE
County,21105,53,1.350566037735849,1.33,0.42031771451138655,0.72,4.1,FALSE
County,21107,5714,3.100266013300665,3.13,0.549485859281302,0.16,6.32,FALSE
County,21109,78,1.142051282051282,1.09,0.49134154802592955,0.53,3.9,FALSE
County,21111,25,1.036,1.03,0.1608570794214541,0.7,1.41,FALSE
County,21113,811,2.3400493218249077,2.41,1.1604696782370336,0.59,4.4,FALSE
County,21115,2203,1.424203359055833,1.21,0.7494603801682488,0.48,5.64,FALSE
County,21117,454,1.9380616740088106,1.73,2.0416845262667764,0.5,38,FALSE
County,21119,7837,1.1452366977159627,1.07,0.4372517433066722,0.19,4.6,FALSE
County,21121,493,1.3722515212981745,1.1,0.8188346875600366,0.52,4.6,FALSE
County,21123,196,1.3852551020408164,0.77,0.9319328886503548,0.5,3.59,TRUE
County,21125,155,1.177741935483871,1.03,0.5296930603331147,0.49,2.94,FALSE
County,21127,824,0.9933009708737864,0.93,0.30113600500537857,0.51,3.8,TRUE
County,21129,61,1.3904918032786886,1.59,0.4849791274873184,0.54,3.12,FALSE
County,21131,2635,1.2118254269449715,1.2,0.2919755191059233,0.4,3.05,FALSE
County,21133,6107,1.1897199934501392,1.12,0.39082794468077625,0.44,2.85,FALSE
County,21139,12,3.0525,3.355,1.1236962142047922,0.67,3.95,FALSE
County,21145,2,1.885,1.885,1.1384419177103413,1.08,2.69,FALSE
County,21147,46,1.7619565217391304,1.005,1.2092212729507044,0.88,4.06,FALSE
County,21149,437,2.8499771167048054,2.64,0.4987785534149533,0.82,6.82,FALSE
County,21153,1597,1.1598872886662492,0.97,0.5371744393264064,0.32,4.43,TRUE
County,21157,54,1.346111111111111,1.005,0.8481509670412938,0.25,3.44,FALSE
County,21159,8374,0.9524408884642942,0.92,0.25538076854946806,0.1,3.54,TRUE
County,21165,2,0.855,0.855,0.049497474683058366,0.82,0.89,TRUE
County,21175,70,1.5484285714285715,1.54,0.5697002408190065,0.48,3.68,FALSE
County,21177,2601,3.210972702806613,3,0.6942217111662359,0.88,5.73,FALSE
County,21183,2575,2.9217708737864077,2.96,0.5478206893668244,0.66,5.63,FALSE
County,21189,83,1.3589156626506025,1.26,0.4460531851920602,0.56,2.64,FALSE
County,21193,13120,1.0398483231707316,0.94,0.33812209206091987,0.44,3.72,TRUE
County,21195,26605,0.9796951700808119,0.93,0.3134683120234188,0,6.7,TRUE
County,21199,541,1.4441774491682071,1.41,0.38725472276698325,0.61,2.72,FALSE
County,21201,14,1.3464285714285715,1.3450000000000002,0.23863738642090887,0.87,1.76,FALSE
County,21203,30,1.2376666666666667,1.165,0.6099501581295793,0.5,2.73,FALSE
County,21205,2,0.9750000000000001,0.9750000000000001,0.4737615433949869,0.64,1.31,TRUE
County,21207,1,1.1,1.1,NA,1.1,1.1,FALSE
County,21209,1,1.1,1.1,NA,1.1,1.1,FALSE
County,21211,1,1.18,1.18,NA,1.18,1.18,FALSE
County,21213,114,1.4126315789473685,1.01,0.889071358645557,0.49,3.38,FALSE
County,21215,44,1.4511363636363637,1.085,0.912046551007718,0.58,3.3,FALSE
County,21217,25,1.6128,0.97,1.0574242289639482,0.47,3.53,TRUE
County,21219,13,1.6930769230769231,2.09,0.9963047108807008,0.61,3.28,FALSE
County,21221,8,1.825,2.15,0.9668505572217456,0.66,2.99,FALSE
County,21223,4,1.7675,2.115,0.7736655177357546,0.61,2.23,FALSE
County,21225,4827,2.8385166770250674,2.92,0.35293675843017785,0.36,5.2,FALSE
County,21231,1,1.49,1.49,NA,1.49,1.49,FALSE
County,21233,4124,2.895703200775946,2.92,0.6402203834564311,0,5.5,FALSE
County,21235,716,1.3397206703910614,1.17,0.5380949874995468,0.42,4.02,FALSE
County,21237,141,1.4045390070921986,1.08,0.6620352549711543,0.59,3.89,FALSE
County,22031,475,0.7929894736842106,0.69,0.2553460254555906,0.4,1.55,TRUE
County,22069,54,0.645,0.66,0.067481653691249,0.48,0.89,TRUE
County,22081,237,0.6866244725738396,0.7,0.06675592965660879,0.5,0.98,TRUE
County,22113,96,0.53875,0.51,0.08494270514820408,0.39,0.75,TRUE
County,22115,19,0.5026315789473684,0.5,0.07452382954190319,0.38,0.69,TRUE
County,22117,9,0.46555555555555556,0.47,0.03678012748452319,0.41,0.51,TRUE
County,22119,1,0.49,0.49,NA,0.49,0.49,TRUE
County,22121,1,0.51,0.51,NA,0.51,0.51,TRUE
County,24001,1757,1.6307626636311896,1.73,0.49251225834375856,0.7,5.59,FALSE
County,24023,1847,1.6448511099079588,1.65,0.43972138207551525,0.47,4.13,FALSE
County,26113,744,0.8707795698924731,0.8,0.5129763621406189,0.2,4.18,TRUE
County,26115,575,0.8276695652173913,0.79,0.3736086318413909,0.09,3.51,TRUE
County,26117,344,0.7903779069767441,0.8,0.23671987647563217,0.25,2.99,TRUE
County,26119,190,0.8129473684210526,0.82,0.20474980827279704,0.23,1.44,TRUE
County,26121,111,0.7936936936936937,0.8,0.18524150294794742,0.21,1.35,TRUE
County,26123,68,0.8255882352941176,0.82,0.23834868696081338,0.34,1.5,TRUE
County,27101,1,5.21,5.21,NA,5.21,5.21,FALSE
County,27103,1,0.34,0.34,NA,0.34,0.34,TRUE
County,27105,1,0.06,0.06,NA,0.06,0.06,TRUE
County,27113,290,0.8546551724137931,0.625,1.080047121100132,0.2,5.54,TRUE
County,27115,80,1.77075,0.525,2.189438847822526,0.06,5.65,TRUE
County,27117,4,1.5525,0.38,2.5371030067119205,0.11,5.34,TRUE
County,27119,3,0.060000000000000005,0.06,0.010000000000000002,0.05,0.07,TRUE
County,28019,141,0.47134751773049643,0.47,0.05779545036661658,0.29,0.65,TRUE
County,28113,97,1.271340206185567,0.73,0.8743457421433032,0.38,2.66,TRUE
County,28115,96,1.7317708333333333,2.29,0.8799258279646632,0.43,2.66,FALSE
County,28117,74,1.9127027027027026,2.37,0.8410093370017376,0.6,3.19,FALSE
County,28119,61,1.8891803278688524,2.36,0.8518045454249216,0.5,2.81,FALSE
County,28121,34,1.7755882352941177,2.3200000000000003,0.87670592552885,0.64,2.92,FALSE
County,28123,20,1.7545,2.36,0.8890413228215045,0.68,2.76,FALSE
County,29007,1,5.68,5.68,NA,5.68,5.68,FALSE
County,29011,98,3.441938775510204,3.5199999999999996,0.32363801263638275,2.62,4.14,FALSE
County,29013,481,3.5952390852390854,3.45,0.8222372902448304,2.45,6.35,FALSE
County,29101,2,4.82,4.82,0.042426406871192576,4.79,4.85,FALSE
County,29103,2,3.3449999999999998,3.3449999999999998,0.5444722215136416,2.96,3.73,FALSE
County,29113,579,2.5788773747841107,3.03,1.414425048739259,0.18,6.59,FALSE
County,29115,163,2.285644171779141,2.4,1.1918478426427253,0.28,5.59,FALSE
County,29117,35,1.223142857142857,1.2,0.9334653067959177,0.35,3.71,FALSE
County,29119,9,1.5355555555555556,1.3,0.4901813723284247,1.28,2.4,FALSE
County,29121,3,1.28,1.28,0,1.28,1.28,FALSE
County,29123,1,1.28,1.28,NA,1.28,1.28,FALSE
County,29173,50,4.2138,4.449999999999999,0.7547695688359569,2.82,5.41,FALSE
County,29175,62,3.3083870967741937,4.0649999999999995,1.1311885430072113,1.36,4.61,FALSE
County,29215,1,1.28,1.28,NA,1.28,1.28,FALSE
County,29217,67,4.629253731343283,5.02,1.1513829805839109,2.42,6.1,FALSE
County,30003,7361,0.4190395326721913,0.36,0.15325521725639005,0.17,7,TRUE
County,30009,1,0.65,0.65,NA,0.65,0.65,TRUE
County,30065,183,0.47857923497267757,0.43,0.30345474707522446,0.24,4.41,TRUE
County,30075,4,0.5375,0.58,0.08499999999999999,0.41,0.58,TRUE
County,30083,357,0.5307563025210084,0.53,0.07365070535828827,0.37,1.02,TRUE
County,30087,1726,0.6700173812282735,0.68,0.08964115087169412,0.22,1.18,TRUE
County,31113,114,0.39596491228070174,0.37,0.11313488932568769,0.16,0.69,TRUE
County,31115,22,0.3990909090909091,0.355,0.16384978866862554,0.16,1,TRUE
County,31117,2,0.545,0.545,0.021213203435596444,0.53,0.56,TRUE
County,35007,210,0.5291904761904762,0.54,0.05341730544779714,0.41,0.7,TRUE
County,35031,2316,0.7139594127806563,0.74,0.2926809068845691,0.16,7,TRUE
County,35045,715,0.7722517482517482,0.77,0.09046313055956451,0,1.08,TRUE
County,36111,1,1.19,1.19,NA,1.19,1.19,FALSE
County,36113,521,1.661362763915547,1.73,0.5626837006662118,0.34,3.3,FALSE
County,36115,435,1.5887586206896551,1.65,0.5204135400445377,0.04,3.19,FALSE
County,36117,286,1.6871328671328671,1.73,0.4622593217340201,0.45,2.81,FALSE
County,36119,182,1.5556043956043957,1.6949999999999998,0.6020613004365373,0.04,2.81,FALSE
County,36121,109,1.4411009174311926,1.65,0.6591455460158128,0.46,2.49,FALSE
County,36123,66,1.2092424242424242,0.655,0.7435430991720253,0.44,2.53,TRUE
County,37101,319,0.9531347962382445,0.97,0.2556190242263291,0.6,1.85,TRUE
County,37103,233,0.9648927038626609,0.96,0.24365767320931697,0.57,2.08,TRUE
County,37105,139,0.9154676258992805,0.91,0.1954230751271428,0.53,1.47,TRUE
County,37107,97,0.8718556701030928,0.85,0.20838830889765234,0.6,1.5,TRUE
County,37109,70,0.8131428571428572,0.685,0.24364706511580334,0.6,1.49,TRUE
County,37111,48,0.7964583333333334,0.7,0.18312290470323572,0.6,1.25,TRUE
County,37113,452,0.9755309734513274,0.96,0.18841486380072528,0.4,2.17,TRUE
County,37115,270,0.9224074074074075,0.91,0.16098367675899491,0.48,1.34,TRUE
County,37117,170,0.9087647058823529,0.935,0.16938874773543974,0.42,1.43,TRUE
County,37119,96,0.90875,0.89,0.20968271770764313,0.58,1.34,TRUE
County,37121,73,1.0195890410958903,1.01,0.35574037956916305,0.47,2.73,FALSE
County,37123,39,0.8794871794871795,0.86,0.18488899540205936,0.56,1.32,TRUE
County,37125,24,1.1058333333333334,1.1,0.23247097372185715,0.73,1.63,FALSE
County,37127,18,1.1022222222222222,0.97,0.27141363170836535,0.86,1.62,TRUE
County,37129,12,0.8508333333333333,0.8,0.26102797945930256,0.54,1.35,TRUE
County,37131,12,1.01,1.005,0.1480171980179699,0.63,1.26,FALSE
